114, 121, 1, 1, 2015-04-03
107, 111, 1, 3, 2015-04-04
109, 119, 3, 1, 2015-04-04
110, 120, 0, 3, 2015-04-04
113, 122, 3, 2, 2015-04-04
115, 103, 3, 1, 2015-04-04
117, 106, 2, 2, 2015-04-04
104, 108, 2, 1, 2015-04-05
112, 118, 2, 3, 2015-04-05
116, 105, 1, 2, 2015-04-05
114, 115, 0, 0, 2015-04-07
105, 114, 0, 3, 2015-04-10
104, 112, 1, 0, 2015-04-12
106, 109, 0, 1, 2015-04-12
108, 110, 0, 0, 2015-04-12
119, 117, 0, 1, 2015-04-12
120, 107, 1, 0, 2015-04-12
121, 116, 1, 0, 2015-04-12
122, 115, 1, 0, 2015-04-12
111, 103, 2, 0, 2015-04-15
116, 112, 1, 0, 2015-04-17
103, 119, 1, 2, 2015-04-18
107, 106, 1, 1, 2015-04-18
110, 122, 0, 1, 2015-04-18
113, 108, 3, 1, 2015-04-18
114, 120, 1, 1, 2015-04-18
117, 118, 1, 3, 2015-04-18
109, 104, 2, 0, 2015-04-19
111, 121, 2, 2, 2015-04-19
115, 105, 1, 0, 2015-04-19
112, 110, 3, 5, 2015-04-24
104, 113, 1, 1, 2015-04-25
105, 107, 0, 2, 2015-04-25
106, 103, 1, 2, 2015-04-25
118, 109, 6, 1, 2015-04-25
120, 117, 2, 1, 2015-04-25
122, 116, 1, 1, 2015-04-25
108, 114, 0, 3, 2015-04-26
119, 111, 2, 4, 2015-04-26
121, 115, 1, 0, 2015-04-26
118, 113, 3, 1, 2015-04-28
113, 112, 0, 2, 2015-05-01
103, 121, 1, 0, 2015-05-02
107, 119, 2, 0, 2015-05-02
110, 104, 0, 0, 2015-05-02
111, 106, 2, 0, 2015-05-02
115, 120, 0, 0, 2015-05-02
117, 105, 1, 1, 2015-05-02
109, 108, 3, 1, 2015-05-03
114, 122, 4, 1, 2015-05-03
116, 118, 0, 2, 2015-05-03
